,nsga3_adaptation,custom_adaptation,anchors_adaptation,wip_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,wip_confidence,nsga3_score,custom_score,anchors_score,wip_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_diff_anchors_wip,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],score_improvement_anchors_WIP[%],nsga3_time,custom_time,anchors_time,wip_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,speed-up_WIP_anchors,iterations_anchors,iterations_wip
49,"[ 0.61267137 65.47066143 98.36456687 63.1164     97.         69.3664
 76.1929     64.1148      0.        ]","[ 2.0379798  65.63642727 95.95278687 63.1164     97.         69.3664
 76.1929     64.1148      0.        ]",[12.523  86.798  96.6807 63.1164 97.     69.3664 76.1929 64.1148  0.    ],[25.512  71.772  76.2497 63.1164 97.     69.3664 76.1929 64.1148  0.    ],[0.72338064 0.91021472 0.24390309 0.40336203],[0.72338064 0.91021472 0.24390309 0.40336203],[0.70006054 0.90551972 0.24390309 0.30227936],[0.71399953 0.83954844 0.18789467 0.27585018],73.66104306932863,77.33236565656568,65.92789999999991,114.37389999999999,3.671322587237057,-11.404465656565776,-7.733143069328719,-48.44600000000008,0.04984076296315361,-0.14747338400603438,-0.10498280701849966,-0.42357565843256273,0.2452089786529541,0.022108793258666992,0.1895771026611328,0.04883289337158203,11.091015949358898,1.2934525067157647,0.11662164337528799,0.2575885625748292,1002,31
50,"[ 6.95215214 98.51548977 92.23006884 92.6804     50.         57.4652
 28.4199      7.2331      1.        ]","[13.13356869 99.9449     89.89321717 92.6804     50.         57.4652
 28.4199      7.2331      1.        ]",[19.     96.748  90.4675 92.6804 50.     57.4652 28.4199  7.2331  1.    ],[18.9085 80.929  91.085  92.6804 50.     57.4652 28.4199  7.2331  1.    ],[0.94572793 0.37655078 0.61531854 0.8114687 ],[0.94572793 0.36034373 0.61531854 0.68279147],[[0.94572793 0.31325058 0.61531854 0.79570339]],[0.94572793 0.31325058 0.61531854 0.79570339],23.52619352253123,30.615051515151492,39.1040999999999,54.21409999999997,7.088857992620262,8.48904848484841,15.577906477468673,-15.11000000000007,0.3013176774998133,0.27728349503665384,0.6621515912699427,-0.2787097821415476,0.20926856994628906,0.01986074447631836,0.02471303939819336,0.051789283752441406,10.536793834481765,8.467941420495109,0.8036544658189747,2.09562583209524,120,54
51,"[ 2.31597091 82.82752067 96.56897035 83.8754     36.         71.0864
 27.8821     39.0164      0.        ]","[ 2.0379798  65.63642727 95.95278687 83.8754     36.         71.0864
 27.8821     39.0164      0.        ]",[24.12   89.6492 96.8709 83.8754 36.     71.0864 27.8821 39.0164  0.    ],[25.048  52.3317 76.4399 83.8754 36.     71.0864 27.8821 39.0164  0.    ],[0.54385997 0.91195358 0.23968064 0.54244386],[0.61243245 0.90858463 0.23968064 0.534756  ],[0.6013622  0.91195358 0.23968064 0.39307236],[0.5778033  0.88812606 0.20714588 0.35138159],39.04407989018904,56.57336565656567,53.72449999999998,112.40100000000001,17.52928576637663,-2.8488656565656925,14.680420109810939,-58.67650000000003,0.44896142553948043,-0.050357012058642917,0.3759960575610804,-0.5220282737698065,0.1847243309020996,0.02478933334350586,0.2834601402282715,0.031432151794433594,7.451766787850809,0.6516765664242614,0.08745262499179926,0.11088737827167222,1002,26
52,"[ 6.84389483 52.44128986 99.91358014 56.5531     97.         64.5109
 79.4883     13.0282      1.        ]","[ 2.0379798  52.51848182 93.95278687 56.5531     97.         64.5109
 79.4883     13.0282      1.        ]",[19.     77.53   98.926  56.5531 97.     64.5109 79.4883 13.0282  1.    ],[19.07   52.306  67.572  56.5531 97.     64.5109 79.4883 13.0282  1.    ],[0.93847967 0.6611379  0.85404774 0.79147502],[0.95396652 0.60402343 0.85404774 0.85543645],[0.95396652 0.5928148  0.85404774 0.80415479],[0.95260946 0.58123669 0.80757937 0.76415474],97.93592482599809,99.01361111111112,85.99090000000001,142.63890000000004,1.0776862851130318,-13.022711111111107,-11.945024825998075,-56.648000000000025,0.011003993550147688,-0.13152445370866514,-0.12196775439881431,-0.3971427149255919,0.2147216796875,0.031075716018676758,0.04162335395812988,0.05023193359375,6.9096293568409015,5.158682789077849,0.7465932718909847,1.2068209026182688,180,36
53,"[ 2.16909106 52.39879643 99.94987294 83.1199     31.         28.6638
 46.2464     16.6363      1.        ]","[ 2.0379798  52.67271818 89.89321717 83.1199     31.         28.6638
 46.2464     16.6363      1.        ]",[19.965  76.7815 92.5525 83.1199 31.     28.6638 46.2464 16.6363  1.    ],[24.424  74.563  91.085  83.1199 31.     28.6638 46.2464 16.6363  1.    ],[0.96047682 0.69334781 0.87562016 0.90815081],[0.96047682 0.60047207 0.87562016 0.90815081],[[0.96047682 0.60047207 0.87562016 0.83718456]],[0.96047682 0.60047207 0.87562016 0.83718456],66.70052169372184,76.35214444444443,67.51109999999994,75.65610000000004,9.651622750722595,-8.841044444444492,0.8105783062781029,-8.145000000000095,0.14470085848865333,-0.11579300763290858,0.012152503244279696,-0.10765820601379256,0.24690580368041992,0.13473224639892578,0.2057361602783203,0.055838584899902344,1.8325665182584567,1.2001089324618737,0.6548787836647662,0.27140870532610206,1002,84
54,"[11.3139764  99.90742964 99.95755322 22.3756     91.          5.6634
 10.873      38.6886      1.        ]","[13.13356869 99.9449     93.9329303  22.3756     91.          5.6634
 10.873      38.6886      1.        ]",[24.12   76.052  96.1864 22.3756 91.      5.6634 10.873  38.6886  1.    ],[22.8865 78.2655 54.7574 22.3756 91.      5.6634 10.873  38.6886  1.    ],[0.94841261 0.63686251 0.80812891 0.91416193],[0.94841261 0.59990109 0.80812891 0.84625859],[0.94841261 0.415944   0.80812891 0.89120782],[0.94580394 0.36923242 0.76892497 0.86776392],89.07339353967217,96.88013838383836,129.50599999999991,167.48800000000006,7.8067448441661895,32.62586161616156,40.43260646032775,-37.98200000000014,0.08764395891899149,0.33676522515789714,0.4539246216359723,-0.22677445548337868,0.259876012802124,0.030010461807250977,0.28594136238098145,0.2997558116912842,8.659513954541483,0.9088437245950848,0.10495320284326601,1.0483121755987743,1002,1002
55,"[ 1.36891033 66.1484622  98.92395999 67.6385     86.         60.9346
 23.8036     48.4106      0.        ]","[ 2.0379798  65.63642727 93.9329303  67.6385     86.         60.9346
 23.8036     48.4106      0.        ]",[40.989  97.7233 97.765  67.6385 86.     60.9346 23.8036 48.4106  0.    ],[41.022  71.8053 81.085  67.6385 86.     60.9346 23.8036 48.4106  0.    ],[0.68015438 0.83736514 0.240776   0.55181805],[0.68015438 0.83736514 0.240776   0.55181805],[0.62632633 0.85640998 0.22998577 0.40959368],[0.62632633 0.8259827  0.19646524 0.40959368],68.6579881492388,74.83012222222226,77.86219999999992,120.4932,6.172134072983454,3.0320777777776584,9.204211850761112,-42.631000000000085,0.0898968093787916,0.04051948183077034,0.1340588633438301,-0.3538041980792284,0.280916690826416,0.03467750549316406,0.2587771415710449,0.05796933174133301,8.100833287497938,1.085554501147053,0.1340052884216733,0.22401256691143276,1002,54
56,"[28.68960093 99.91021491 99.9545242  50.7467     26.          5.2282
 18.0617     68.567       1.        ]","[ 3.0466697  52.51848182 88.88328889 50.7467     26.          5.2282
 18.0617     68.567       1.        ]",[25.755  88.351  90.7469 50.7467 26.      5.2282 18.0617 68.567   1.    ],[17.9815 74.712  92.9104 50.7467 26.      5.2282 18.0617 68.567   1.    ],[0.92814055 0.6268617  0.88425131 0.89823024],[0.92814055 0.57300981 0.89024848 0.91350366],[[0.92814055 0.52546899 0.89024848 0.89823024]],[0.92814055 0.53944431 0.89024848 0.89823024],78.07816181898653,110.89819898989902,95.91039999999998,99.61240000000004,32.820037170912485,-14.987798989899034,17.83223818101345,-3.702000000000055,0.42034848677663833,-0.13514916496763102,0.22838957482573732,-0.037164047849465066,0.2171165943145752,0.019840240478515625,0.22006845474243164,0.2710857391357422,10.943244087675447,0.9865866262781219,0.090154858867604,1.231824613177846,1002,1002
57,"[10.65976364 71.36143616 99.91678374 40.7009     43.         47.3551
 95.854      61.8437      1.        ]","[12.5184     52.306      97.97264343 40.7009     43.         47.3551
 95.854      61.8437      1.        ]","[ 13.2034  75.377  100.      40.7009  43.      47.3551  95.854   61.8437
   1.    ]",[13.1134 74.6665 91.324  40.7009 43.     47.3551 95.854  61.8437  1.    ],[0.95722148 0.66941685 0.20744438 0.41958668],[0.95722148 0.66482377 0.17319487 0.37682974],[[0.74464209 0.5763464  0.2070489  0.41958668]],[0.95722148 0.63548459 0.17285045 0.30462479],98.68064374322188,121.5388565656566,97.12549999999999,106.42199999999997,22.858212822434723,-24.413356565656613,-1.5551437432218904,-9.29649999999998,0.23163826212883615,-0.20086873659592358,-0.015759359528182134,-0.08735505816466504,0.21601390838623047,0.014599323272705078,0.08749699592590332,0.33473682403564453,14.796158996635857,2.4688151415982493,0.16685513734744092,3.82569504808046,360,1002
58,"[21.5317184  52.31578792 97.00199891 86.7463     72.         92.0339
 38.5915     31.8411      1.        ]","[ 2.0379798  52.51848182 95.95278687 86.7463     72.         92.0339
 38.5915     31.8411      1.        ]",[40.024  92.5769 59.3072 86.7463 72.     92.0339 38.5915 31.8411  1.    ],[18.9115 92.5024 59.3072 86.7463 72.     92.0339 38.5915 31.8411  1.    ],[0.1433662  0.49083391 0.82428973 0.85474246],[0.1433662  0.47891711 0.82428973 0.91021585],[[0.12723773 0.23943649 0.78760571 0.86706286]],[0.12723773 0.24152317 0.79746334 0.86706286],85.46763156958525,66.82041111111107,101.39359999999999,80.35560000000004,-18.64722045847418,34.57318888888892,15.925968430414741,21.037999999999954,-0.21817874341460086,0.5174046120638129,0.18633918055221038,0.2618112489982023,0.22486376762390137,0.025820016860961914,0.22860312461853027,0.27322959899902344,8.708893136467308,0.9836425814351017,0.11294691139523023,1.1952137550830126,1002,1002
59,"[ 2.34029295 52.46782584 99.91555622 54.728      47.         42.5529
 79.2129     76.1262      1.        ]","[ 2.0379798  44.4459     94.94285859 54.728      47.         42.5529
 79.2129     76.1262      1.        ]",[25.8272 75.377  78.33   54.728  47.     42.5529 79.2129 76.1262  1.    ],[21.8772 78.7695 92.351  54.728  47.     42.5529 79.2129 76.1262  1.    ],[0.95844724 0.68297862 0.81679911 0.91958956],[0.95844724 0.57013111 0.86972235 0.91958956],[[0.95844724 0.59183293 0.78679804 0.88003168]],[0.95844724 0.61815597 0.81679911 0.88003168],95.22891087812712,107.92122121212122,117.39219999999995,96.02869999999996,12.6923103339941,9.470978787878721,22.163289121872822,21.363499999999988,0.1332821116712925,0.08775826182751705,0.2327369799517832,0.22246994908813716,0.2214188575744629,0.030565261840820312,0.17508411407470703,0.3435978889465332,7.2441341653666145,1.264642761821242,0.17457472942278676,1.962473241860896,1002,1002
60,"[2.18752403e-01 9.86199079e+01 7.60111547e-02 2.58356000e+01
 1.00000000e+02 9.39113000e+01 1.92238000e+01 7.52970000e+01
 0.00000000e+00]","[  2.0379798  72.036      81.085      25.8356    100.         93.9113
  19.2238     75.297       0.       ]","[  0.       0.      84.2125  25.8356 100.      93.9113  19.2238  75.297
   0.    ]","[ 25.07    72.036   81.085   25.8356 100.      93.9113  19.2238  75.297
   0.    ]",[0.00697367 0.36368227 0.1210819  0.77540647],[0.07123436 0.39007862 0.08598189 0.47244157],[0.01327153 0.15259817 0.2091955  0.82656908],[0.08845646 0.38344642 0.08598189 0.42143468],175.68723334420773,123.08137979797982,189.95190000000002,146.1134,-52.605853546227905,66.8705202020202,14.264666655792297,43.83850000000001,-0.29942900542557993,0.543303303162334,0.08119353002642404,0.30003066111663956,0.20502305030822754,0.0262911319732666,0.12129735946655273,0.06011080741882324,7.798182692046104,1.690251553783921,0.2167494172081815,0.4955656716945974,1002,54
61,"[ 0.55964885 44.71261367 96.65004838 77.8439      6.         26.1727
  6.0386     37.8218      1.        ]","[2.06000e-02 5.28663e+01 8.10850e+01 7.78439e+01 6.00000e+00 2.61727e+01
 6.03860e+00 3.78218e+01 1.00000e+00]",[22.9476 78.0193 92.5525 77.8439  6.     26.1727  6.0386 37.8218  1.    ],[34.1615 75.8663 89.727  77.8439  6.     26.1727  6.0386 37.8218  1.    ],[0.1307951  0.80932922 0.8378393  0.89475767],[0.11603181 0.74446945 0.78128911 0.90222235],[[0.18340762 0.26804644 0.79085157 0.84631886]],[0.18340762 0.25499957 0.79965724 0.84631886],81.35308679939419,88.22539999999998,74.53189999999995,90.72430000000003,6.872313200605788,-13.693500000000029,-6.8211867993942406,-16.192400000000077,0.08447513758822688,-0.15521040425999805,-0.08384668692675883,-0.17847919465898412,0.24610352516174316,0.03077220916748047,0.31969380378723145,0.33539319038391113,7.997590417454365,0.7698101190773611,0.09625525675799634,1.0491075723417156,1002,1002
62,"[52.34527937 98.50811359 99.9537796  66.1544     55.         43.5213
 17.7824     16.3185      1.        ]","[ 2.0379798  52.51848182 89.89321717 66.1544     55.         43.5213
 17.7824     16.3185      1.        ]",[ 5.187  57.114  91.51   66.1544 55.     43.5213 17.7824 16.3185  1.    ],"[ 52.212  100.      91.8875  66.1544  55.      43.5213  17.7824  16.3185
   1.    ]",[0.92775965 0.63482682 0.86271465 0.86175754],[0.94317332 0.51453669 0.88792043 0.91794331],[0.94317332 0.50487965 0.88792043 0.87768329],[0.92775965 0.58725097 0.86271465 0.7634879 ],87.72898618391565,93.47188080808081,90.40859999999998,94.17010000000005,5.74289462416516,-3.063280808080833,2.679613816084327,-3.761500000000069,0.06546176895428514,-0.032772217501116196,0.030544224122991303,-0.039943676389852696,0.2099595069885254,0.015151500701904297,0.25052404403686523,0.06530547142028809,13.857340676632573,0.8380812620030568,0.06047922769311003,0.2606754639913055,1002,108
63,"[10.52181101 99.30645911 99.90760087 20.8542     83.         18.897
 23.0141     24.7087      0.        ]","[13.13356869 44.4459     94.94285859 20.8542     83.         18.897
 23.0141     24.7087      0.        ]",[10.315  88.351  61.0978 20.8542 83.     18.897  23.0141 24.7087  0.    ],[25.07   66.078  45.5998 20.8542 83.     18.897  23.0141 24.7087  0.    ],[0.85055741 0.57759566 0.14819341 0.49540273],[0.83600804 0.45954142 0.1817164  0.47495417],[0.84009189 0.41333452 0.12084121 0.46516156],[0.82853113 0.42701119 0.11523516 0.37020237],90.45355102844036,152.8906101010101,140.012,192.538,62.43705907256975,-12.87861010101011,49.55844897155964,-52.52600000000001,0.6902665330732933,-0.0842341468354506,0.5478883737353495,-0.2728084845588923,0.21540522575378418,0.025357961654663086,0.0320429801940918,0.05073857307434082,8.49457967825948,6.722384261670561,0.7913733835324931,1.5834536228217682,126,42
64,"[35.86630996 99.92602557 99.96006507 46.459      95.         23.9702
 12.9001     19.2224      1.        ]","[ 2.0379798  98.93582727 93.9329303  46.459      95.         23.9702
 12.9001     19.2224      1.        ]",[42.978  99.8446 97.2444 46.459  95.     23.9702 12.9001 19.2224  1.    ],"[ 18.9115 100.      99.2984  46.459   95.      23.9702  12.9001  19.2224
   1.    ]",[0.94404858 0.74586012 0.86753779 0.8762365 ],[0.94404858 0.59687328 0.87427779 0.93157247],[0.9371645  0.71502865 0.86753779 0.8762365 ],[0.94404858 0.70997383 0.87427779 0.80797151],89.52121932592144,62.71022222222217,99.42999999999995,73.15409999999997,-26.810997103699265,36.71977777777778,9.908780674078514,26.27589999999998,-0.2994932073711821,0.5855469248323865,0.11068639087682046,0.35918560955571854,0.21000146865844727,0.033473968505859375,0.0095977783203125,0.18434405326843262,6.273575498575498,21.880216613672495,3.487678855325914,19.206950516693162,60,1002
65,"[29.49424468 44.96904801 99.3863812  12.527       0.         32.8518
 70.4815     32.0656      1.        ]","[2.06000000e-02 5.25184818e+01 8.88832889e+01 1.25270000e+01
 0.00000000e+00 3.28518000e+01 7.04815000e+01 3.20656000e+01
 1.00000000e+00]",[33.4573 47.03   81.085  12.527   0.     32.8518 70.4815 32.0656  1.    ],[ 0.0958 45.691  70.2825 12.527   0.     32.8518 70.4815 32.0656  1.    ],[0.2638143  0.03372473 0.46083234 0.94027929],[0.22843353 0.48110955 0.34908064 0.91925229],[0.27209383 0.03027254 0.37144184 0.94513624],[0.23595857 0.44449379 0.30743019 0.91296232],172.61181547352004,146.09182929292928,192.81530000000004,171.5953,-26.519986180590763,46.72347070707076,20.203484526479997,21.220000000000027,-0.1536394603569831,0.31982261385327276,0.11704577969391304,0.12366306070154617,0.21478986740112305,0.020115375518798828,0.03315472602844238,0.05356478691101074,10.677894986369562,6.478408755869726,0.6067121622884921,1.615600348048698,120,108
66,"[ 1.2890981  52.56712336 99.91240113 52.8295     24.         33.3241
 74.2064     79.3481      1.        ]","[ 2.0379798  52.51848182 88.88328889 52.8295     24.         33.3241
 74.2064     79.3481      1.        ]",[25.755  69.7592 91.6485 52.8295 24.     33.3241 74.2064 79.3481  1.    ],[24.362  78.515  91.288  52.8295 24.     33.3241 74.2064 79.3481  1.    ],[0.94265985 0.68989737 0.87688735 0.91935039],[0.94265985 0.65699014 0.87688735 0.91935039],[0.94265985 0.62571414 0.87688735 0.88260494],[0.94265985 0.62571414 0.87688735 0.88260494],95.9800736219903,107.80670909090907,111.51779999999991,101.72949999999997,11.826635468918766,3.711090909090842,15.537726378009609,9.788299999999936,0.1232196957411911,0.034423561765172035,0.16188491831339574,0.09621889422438858,0.20985794067382812,0.030857086181640625,0.05035662651062012,0.0549623966217041,6.800964272468785,4.167434461273324,0.6127711151407834,1.091463039330338,222,156
67,"[33.32945025 52.28249931 99.9402504  61.6947     89.         64.7854
 50.4512     88.6261      1.        ]","[26.23784747 65.63642727 93.9329303  61.6947     89.         64.7854
 50.4512     88.6261      1.        ]","[ 25.755  100.      69.8215  61.6947  89.      64.7854  50.4512  88.6261
   1.    ]",[24.424  96.2372 95.513  61.6947 89.     64.7854 50.4512 88.6261  1.    ],[0.84456751 0.80612627 0.90929503 0.89530834],[0.88068986 0.57252543 0.91412066 0.90835961],[0.87745014 0.52226021 0.89071491 0.83676622],[0.88068986 0.5587328  0.91412066 0.91090251],119.41200054225516,104.97378989898988,94.23879999999997,70.9790999999999,-14.438210643265279,-10.734989898989909,-25.173200542255188,23.259700000000066,-0.12091088481643995,-0.10226352606035811,-0.2108096374563911,0.3276978716270014,5.42102313041687,0.032108306884765625,0.11545133590698242,0.06545782089233398,168.83553374123798,46.9550489635262,0.278111176735407,0.5669732652125608,1002,144
68,"[33.85566017 98.52677572 99.93723504 52.4212     50.         71.9396
 12.5511     59.3733      1.        ]","[ 2.0379798  65.63642727 89.89321717 52.4212     50.         71.9396
 12.5511     59.3733      1.        ]","[ 46.6356 100.      47.026   52.4212  50.      71.9396  12.5511  59.3733
   1.    ]",[45.8831 97.6196 91.105  52.4212 50.     71.9396 12.5511 59.3733  1.    ],[0.85310544 0.5046884  0.87764631 0.90332329],[0.88575112 0.368732   0.88394078 0.93978632],[0.84722597 0.40415237 0.8430312  0.81348373],[0.88040804 0.41510208 0.87764631 0.90332329],82.97044941309599,94.08713535353536,147.1884,104.73729999999995,11.116685940439368,53.10126464646464,64.21795058690401,42.451100000000054,0.1339836775511634,0.5643839027188465,0.773985811106959,0.4053102380909196,0.22190570831298828,0.022667407989501953,0.1332085132598877,0.08373856544494629,9.78963754549088,1.6658523008965183,0.17016485984854587,0.6286277310337792,1002,222
69,"[ 2.78244097 65.93103281 93.09913571 40.2683     33.         70.8717
 10.3751     55.1907      0.        ]","[ 2.0379798  65.63642727 88.94285859 40.2683     33.         70.8717
 10.3751     55.1907      0.        ]",[ 9.3822 92.507  92.5525 40.2683 33.     70.8717 10.3751 55.1907  0.    ],[12.3932 72.078  81.085  40.2683 33.     70.8717 10.3751 55.1907  0.    ],[0.54123074 0.80243864 0.16055924 0.45307849],[0.49933719 0.78654335 0.16055924 0.47987376],[0.47094322 0.79338716 0.16055924 0.43955149],[0.47094322 0.79641935 0.15304125 0.43955149],103.48397244576614,107.19039393939391,84.05439999999993,118.96190000000001,3.706421493627772,-23.135993939393984,-19.429572445766212,-34.907500000000084,0.035816382054431016,-0.21584018016087536,-0.18775441246178348,-0.293434284422156,0.21500849723815918,0.07096982002258301,0.31707143783569336,0.05758404731750488,3.0295764758842876,0.6781074281108118,0.22382911720783763,0.18161221871818356,1002,40
70,"[47.62375069 99.81070328 99.9402504  28.2391     96.         16.4163
 45.8071     86.43        1.        ]","[13.13356869 99.9449     93.9329303  28.2391     96.         16.4163
 45.8071     86.43        1.        ]",[47.1137 68.254  88.9585 28.2391 96.     16.4163 45.8071 86.43    1.    ],"[ 22.5575  78.2655 100.      28.2391  96.      16.4163  45.8071  86.43
   1.    ]",[0.91989833 0.80278585 0.81453571 0.90657935],[0.92501797 0.59375816 0.85490853 0.86229164],[[0.91989833 0.34585221 0.81453571 0.90657935]],[0.62377659 0.62577285 0.85490853 0.91127965],119.63369701232352,91.01663838383837,161.6621,116.05290000000002,-28.617058628485154,70.64546161616164,42.028402987676486,45.60919999999999,-0.2392056698334525,0.7761818374156302,0.35130907125061195,0.39300353545667516,1.758301019668579,0.0297091007232666,0.2086031436920166,0.14447903633117676,59.183919299569055,8.428928675516747,0.14241923778066048,0.6926023921503638,1002,1002
71,"[15.70891245 48.22595828 99.95583783 72.3816     77.         67.6941
 29.4728     19.5718      1.        ]","[ 2.0379798  65.63642727 95.95278687 72.3816     77.         67.6941
 29.4728     19.5718      1.        ]",[22.86   49.5295 98.8075 72.3816 77.     67.6941 29.4728 19.5718  1.    ],[24.424  51.169  96.895  72.3816 77.     67.6941 29.4728 19.5718  1.    ],[0.92827877 0.77472921 0.88964296 0.85894056],[0.9461863  0.68869169 0.88964296 0.92400987],[[0.9461863  0.73383071 0.88964296 0.85392701]],[0.9461863  0.73383071 0.88964296 0.85392701],95.14551633791291,68.06716565656569,102.14140000000003,103.97840000000002,-27.078350681347217,34.07423434343434,6.995883662087124,-1.836999999999989,-0.28459933503516266,0.5005972265006098,0.07352825368292687,-0.017667130865641218,0.26211094856262207,0.028767108917236328,0.016778230667114258,0.06995201110839844,9.111480382568914,15.622085174711893,1.7145496141986274,4.169212624159834,102,96
72,"[ 2.62462922 48.22242406 99.93637591 65.4298     13.          3.7404
 74.0188     20.3538      1.        ]","[ 2.0379798  52.51848182 88.88328889 65.4298     13.          3.7404
 74.0188     20.3538      1.        ]",[46.168  94.2778 79.4117 65.4298 13.      3.7404 74.0188 20.3538  1.    ],[20.7345 97.2623 98.2952 65.4298 13.      3.7404 74.0188 20.3538  1.    ],[0.95572501 0.70314491 0.78914487 0.85786312],[0.95572501 0.67023524 0.78914487 0.89549728],[0.955083   0.5975979  0.74473737 0.80783665],[0.95572501 0.62482572 0.78914487 0.81672743],89.03602924817102,95.20640909090906,107.0487,59.74720000000002,6.170379842738043,11.842290909090934,18.012670751828978,47.301499999999976,0.06930205552562639,0.12438543814611441,0.2023076602127222,0.791694004070483,0.3290102481842041,0.028163671493530273,0.16437125205993652,0.05467057228088379,11.682079456855757,2.0016288983686357,0.17134183222781948,0.3326042212110707,1002,84
73,"[ 0.65660912 66.21463892 99.9361065  98.1809     95.         37.6022
 10.1805     49.3942      0.        ]","[ 2.0379798  65.63642727 93.9329303  98.1809     95.         37.6022
 10.1805     49.3942      0.        ]",[20.8614 95.1162 99.85   98.1809 95.     37.6022 10.1805 49.3942  0.    ],[61.5894 66.2802 81.085  98.1809 95.     37.6022 10.1805 49.3942  0.    ],[0.60424058 0.83532456 0.3037235  0.60537156],[0.60424058 0.81261994 0.3037235  0.60537156],[0.59309181 0.83556372 0.3037235  0.46285097],[0.47623073 0.74386214 0.1970541  0.46285097],36.324963701071454,44.287722222222214,27.714299999999866,116.04329999999999,7.962758521150761,-16.573422222222348,-8.610663701071587,-88.32900000000012,0.21920898769999014,-0.3742215989131705,-0.23704534908640815,-0.7611727691301448,0.22516417503356934,0.03542304039001465,0.2958109378814697,0.04222702980041504,6.3564327780582195,0.7611759613966396,0.11974892018431219,0.14275006226218465,1002,11
74,"[19.56227218 65.47717314 99.94262681 81.9857     90.          3.7997
 93.9753     87.4384      0.        ]","[33.1889     52.8256     97.97264343 81.9857     90.          3.7997
 93.9753     87.4384      0.        ]",[24.2329 71.5981 65.8775 81.9857 90.      3.7997 93.9753 87.4384  0.    ],[33.1889 52.8256 52.805  81.9857 90.      3.7997 93.9753 87.4384  0.    ],[0.80421819 0.93639927 0.17181969 0.19919485],[0.66481843 0.86034274 0.13522851 0.19919485],[0.75039801 0.84668499 0.10641571 0.16360246],[0.57942162 0.82433832 0.09791199 0.14609892],72.15677223543128,100.40495656565656,104.77159999999998,145.57259999999997,28.248184330225286,4.366643434343416,32.6148277645687,-40.80099999999999,0.3914834804148089,0.04349031744750561,0.4519995387010089,-0.28027939323746365,0.2165079116821289,0.010205268859863281,0.02703118324279785,0.045008182525634766,21.215306980656013,8.009561022076788,0.37753689019818837,1.6650467025940006,102,24
75,"[10.88313186 52.44258295 99.94046383 84.3503     58.          3.5142
 16.031      38.7983      1.        ]","[ 3.0466697  52.51848182 89.89321717 84.3503     58.          3.5142
 16.031      38.7983      1.        ]",[48.5484 71.071  98.8075 84.3503 58.      3.5142 16.031  38.7983  1.    ],"[ 50.0634 100.      99.0645  84.3503  58.       3.5142  16.031   38.7983
   1.    ]",[0.94282333 0.65974842 0.90147658 0.92248538],[0.94282333 0.60631226 0.90147658 0.9279855 ],[[0.93579876 0.54468857 0.87890369 0.91503141]],[0.92732204 0.61247789 0.87890369 0.84794969],74.14978508775641,76.28467070707075,94.31959999999992,66.64860000000022,2.134885619314332,18.034929292929178,20.16981491224351,27.670999999999708,0.02879152807776436,0.23641616494855683,0.27201447567747494,0.415177513106046,0.22518396377563477,0.015411853790283203,0.1911602020263672,0.10383462905883789,14.61108876581789,1.177985592129551,0.08062271135368129,0.5431812059108189,1002,600
76,"[28.9247153  99.88186729 99.92702565 54.4204     95.         41.7609
 19.9091     74.3256      1.        ]","[ 2.0379798  52.63642727 93.9329303  54.4204     95.         41.7609
 19.9091     74.3256      1.        ]","[ 25.2667 100.      99.85    54.4204  95.      41.7609  19.9091  74.3256
   1.    ]","[ 24.2132 100.      96.895   54.4204  95.      41.7609  19.9091  74.3256
   1.    ]",[0.95087823 0.67263454 0.88589687 0.92796442],[0.95087823 0.59654948 0.89181921 0.95256899],[0.95087823 0.63151663 0.89181921 0.86593555],[0.95087823 0.63151663 0.89181921 0.86593555],74.69542236459995,101.0482222222222,70.9962999999999,72.89779999999996,26.352799857622244,-30.051922222222288,-3.6991223646000435,-1.9015000000000555,0.3528034118207424,-0.29740179056424176,-0.049522745136161804,-0.026084463454316267,0.26076412200927734,0.11826848983764648,0.20038127899169922,0.21994495391845703,2.2048486656694632,1.3013397425219522,0.5902172619755848,1.0976322490064965,1002,1002
77,"[ 1.58043954 52.36790983 99.93636959 67.77       69.         38.5795
 45.4289     31.0444      1.        ]","[ 2.0379798  52.51848182 93.95278687 67.77       69.         38.5795
 45.4289     31.0444      1.        ]",[49.7211 73.09   99.051  67.77   69.     38.5795 45.4289 31.0444  1.    ],[50.6981 65.979  95.302  67.77   69.     38.5795 45.4289 31.0444  1.    ],[0.96115375 0.70332394 0.87916431 0.95109022],[0.96115375 0.66961792 0.87916431 0.95109022],[[0.95839041 0.62313012 0.85231688 0.91861307]],[0.95839041 0.62313012 0.85231688 0.91861307],81.50616012246189,87.79671111111111,109.81009999999992,121.64710000000002,6.2905509886492155,22.013388888888812,28.303939877538028,-11.837000000000103,0.07717884119676045,0.2507313612354997,0.3472613583441024,-0.0973060599060734,0.24998044967651367,0.03682351112365723,0.20052480697631836,0.03764677047729492,6.788609832371851,1.2466310450359188,0.18363568916441356,0.18774121289512544,1002,114
