,nsga3_adaptation,custom_adaptation,anchors_adaptation,wip_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,wip_confidence,nsga3_score,custom_score,anchors_score,wip_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_diff_anchors_wip,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],score_improvement_anchors_WIP[%],nsga3_time,custom_time,anchors_time,wip_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,speed-up_WIP_anchors,iterations_anchors,iterations_wip
151,"[ 3.83063725 22.92040586 99.82570059 18.95431004 70.         18.4605
 88.4946     33.2695      1.        ]","[ 1.0515     22.94433535 99.9967     35.79033737 70.         18.4605
 88.4946     33.2695      1.        ]",[44.4634 67.3063 86.8845  6.4287 70.     18.4605 88.4946 33.2695  1.    ],"[ 38.7334  86.3683 100.      66.4287  70.      18.4605  88.4946  33.2695
   1.    ]",[0.93443381 0.80044856 0.82100934 0.83712999],[0.9390789  0.80102507 0.9274779  0.8730945 ],[[0.96470828 0.96470828 0.96470828 0.96470828]],[[0.96058661 0.65853078 0.99751782 0.92389178]],162.13022075930115,142.32012727272723,183.84390000000002,85.93640000000005,-19.81009348657392,41.523772727272785,21.713679240698866,97.90749999999997,-0.12218631044723009,0.2917631787083848,0.13392740193042132,1.139301855791026,15.548368453979492,2.1582283973693848,0.004004955291748047,0.459000825881958,7.204227538165582,3882.2826526967497,538.8895106560304,114.60822716990118,0,1000
152,"[ 0.13256553 91.60274351 99.99968421 85.15550932 87.         28.5563
 22.2467     77.8293      0.        ]","[ 1.06102121 63.61343636 99.9967     78.73040606 87.         28.5563
 22.2467     77.8293      0.        ]","[ 39.7212 100.      90.8976  82.195   87.      28.5563  22.2467  77.8293
   0.    ]","[ 34.8672  99.85   100.     100.      87.      28.5563  22.2467  77.8293
   0.    ]",[0.8802741  0.93019031 0.94651753 0.57745049],[0.83858628 0.91356286 0.84049582 0.54743915],[[0.80615503 0.80615503 0.80615503 0.80615503]],[0.85907338 0.86877419 0.88430965 0.57745049],23.374628483282038,58.72047878787879,66.6286,35.0172,35.34585030459675,7.908121212121216,43.25397151671797,31.611400000000003,1.512145971854772,0.1346739906649676,1.8504666950173776,0.902739225294998,1.8211309909820557,0.02920079231262207,0.08458352088928223,0.41126513481140137,62.36580745772676,21.530564959170615,0.34523027660252165,4.862237117673754,222,1000
153,"[34.43440711 99.30725365 99.99916368 84.59810813 87.          5.3475
 13.6371     83.393       0.        ]","[ 1.06102121 63.61343636 99.9967     84.78177576 87.          5.3475
 13.6371     83.393       0.        ]","[ 34.16    73.1664 100.      18.7644  87.       5.3475  13.6371  83.393
   0.    ]",[35.997  97.3124 89.348  78.7644 87.      5.3475 13.6371 83.393   0.    ],[0.67743946 0.87039099 0.9581337  0.57745049],[0.59683833 0.94186142 0.92778009 0.54743915],[0.3283518 0.3283518 0.3283518 0.3283518],[0.60406122 0.83544564 0.91025501 0.47292489],50.52988164567961,52.6691090909091,142.2292,70.57220000000007,2.139227445229494,89.56009090909089,91.69931835432038,71.65699999999993,0.04233588869710724,1.7004291975872687,1.814754267530742,1.0153714918905725,1.8080239295959473,0.0260770320892334,0.22443199157714844,0.09167003631591797,69.33396114285715,8.055999133146932,0.11619124308429721,0.40845351712884664,1002,152
154,"[13.97844682 99.80911208 72.46237417 84.87845034 48.         30.3794
 70.3946     15.5436      0.        ]","[ 1.06102121 97.94433535 99.9967     84.78177576 48.         30.3794
 70.3946     15.5436      0.        ]","[ 54.0475 100.      92.2022  59.8421  48.      30.3794  70.3946  15.5436
   0.    ]",[17.0885 91.2394 71.6937 81.3741 48.     30.3794 70.3946 15.5436  0.    ],[0.8544083  0.81178216 0.81975812 0.47158961],[0.87442834 0.85613038 0.67774332 0.51149748],[[0.83380029 0.83380029 0.83380029 0.83380029]],[0.82334183 0.80817993 0.68158942 0.40739989],56.8285102181182,18.338210101010134,102.00319999999994,72.78129999999999,-38.49030011710806,83.6649898989898,45.17468978188174,29.22189999999995,-0.6773061614561998,4.56233129831909,0.7949300379069068,0.4015028585639437,2.201500415802002,0.014789819717407227,0.11529874801635742,0.05992865562438965,148.85241726178003,19.093879627293745,0.1282738969143793,0.5197684853948941,234,104
155,"[ 3.83073538 22.92765153 99.83334013 14.06458739 91.         63.599
 74.4087     45.1126      1.        ]","[ 1.06102121 76.81781515 98.9967     19.86739192 91.         63.599
 74.4087     45.1126      1.        ]",[54.816  59.482  38.756  81.1177 91.     63.599  74.4087 45.1126  1.    ],"[  0.      71.131  100.     100.      91.      63.599   74.4087  45.1126
   1.    ]",[0.92606854 0.8024683  0.85348213 0.80775324],[0.95340056 0.8042288  0.98745394 0.8715059 ],[[0.97772521 0.97772521 0.97772521 0.97772521]],[[0.95340056 0.7764402  0.99764097 0.95646625]],167.00515633686692,105.3791141414141,175.46030000000002,28.869000000000085,-61.62604219545281,70.08118585858591,8.4551436631331,146.59129999999993,-0.3690068231854268,0.6650386694704993,0.05062803956830045,5.077810107727996,12.963910818099976,1.1875581741333008,0.0056667327880859375,0.11717581748962402,10.916442748214207,2287.7222736452372,209.5666442275328,20.677844160215415,0,240
156,"[42.69928614 85.43995237 99.99846574 84.47352896 97.         21.1762
  4.488      52.7316      0.        ]","[ 1.06102121 85.85674444 99.9967     84.80746061 97.         21.1762
  4.488      52.7316      0.        ]","[ 61.76   100.      91.889   72.1521  97.      21.1762   4.488   52.7316
   0.    ]",[38.05   91.1967 90.987  87.8361 97.     21.1762  4.488  52.7316  0.    ],[0.40925231 0.80104453 0.89141554 0.57745049],[0.37924176 0.91283552 0.91358531 0.57745049],[[0.95664997 0.95664997 0.95664997 0.95664997]],[0.26336042 0.82855871 0.80614221 0.47292489],72.78733907111103,30.400116161616154,97.71890000000002,68.03020000000004,-42.38722290949488,67.31878383838387,24.931560928888985,29.688699999999983,-0.5823433505116026,2.2144252173411765,0.34252606630572935,0.4364047143768498,2.5617661476135254,0.047392845153808594,0.028736114501953125,0.8538656234741211,54.05385853707617,89.14796561794769,1.6492433293508562,29.7140249568565,96,1000
157,"[ 0.18859514 99.70944565 99.99902824 21.76633202 17.         75.6586
 38.8792     98.6321      1.        ]","[5.15000000e-02 9.89540677e+01 9.99967000e+01 8.47817758e+01
 1.70000000e+01 7.56586000e+01 3.88792000e+01 9.86321000e+01
 1.00000000e+00]",[32.3272 94.7846 38.756  52.0881 17.     75.6586 38.8792 98.6321  1.    ],"[  0.      82.4756 100.      76.6961  17.      75.6586  38.8792  98.6321
   1.    ]",[0.14543785 0.87548064 0.92972219 0.97479121],[0.16993069 0.39629157 0.99694794 0.91014591],[[0.88386069 0.88386069 0.88386069 0.88386069]],[[0.16993069 0.28316658 0.98715419 0.89965804]],78.71378923002692,16.31895656565655,146.6985,40.82830000000001,-62.39483266437037,130.37954343434345,67.98471076997308,105.87019999999998,-0.7926798249037748,7.9894534255167295,0.8636950581974902,2.5930592260760292,2.0722978115081787,0.017751455307006836,0.0037457942962646484,0.09218311309814453,116.73960110133638,553.2332123989562,4.7390363439628285,24.60976385971612,0,152
158,"[3.16585436e-02 9.98304760e+01 9.99962621e+01 8.48007763e+01
 1.80000000e+01 8.88299000e+01 3.25326000e+01 9.46945000e+01
 1.00000000e+00]","[10.14671212 99.9638     99.9967     84.78177576 18.         88.8299
 32.5326     94.6945      1.        ]",[ 6.0967 41.4819 95.873  82.9986 18.     88.8299 32.5326 94.6945  1.    ],"[  0.      90.111  100.      94.7616  18.      88.8299  32.5326  94.6945
   1.    ]",[0.40176869 0.79955578 0.95596814 0.91873647],[0.40176869 0.20374732 0.96657026 0.91873647],[[0.80169137 0.80169137 0.80169137 0.80169137]],[[0.3350511  0.74513592 0.76251906 0.84686863]],15.40414411986717,25.404436363636307,85.7432,15.127400000000023,10.000292243769138,60.338763636363694,70.33905588013283,70.61579999999998,0.6491949287121687,2.3751270357933265,4.566242391189688,4.6680725041976725,2.3869385719299316,0.013492822647094727,0.009752988815307617,0.10918092727661133,176.90431678829538,244.7391888918767,1.383455154374557,11.194612169066419,12,160
159,"[1.54211862e+00 3.00831614e-02 3.02083814e-02 8.52185470e+01
 8.00000000e+00 2.29437000e+01 1.55891000e+01 3.40960000e+00
 0.00000000e+00]","[ 1.06102121  0.          0.         94.86739192  8.         22.9437
 15.5891      3.4096      0.        ]",[52.4316 77.41   35.378   9.3186  8.     22.9437 15.5891  3.4096  0.    ],[ 0.     80.9925 48.242  39.3186  8.     22.9437 15.5891  3.4096  0.    ],[0.00437515 0.00696798 0.99429858 0.98347549],[0.00380105 0.00709122 0.9953382  0.98347549],[0.00479427 0.00479427 0.00479427 0.00479427],[0.26816074 0.24391241 0.00354457 0.02279092],216.26328012681594,206.1936292929293,230.32500000000005,131.44690000000003,-10.06965083388664,24.131370707070744,14.061719873184103,98.87810000000002,-0.04656199992889148,0.11703257171339894,0.06502130118871019,0.7522284663997401,1.9865469932556152,0.04352283477783203,0.06655025482177734,0.06897950172424316,45.64378683962574,29.850328876660505,0.653984494790995,1.03650244328848,210,104
160,"[28.77163188 97.71626367 99.9984321  85.13536555 81.         49.7494
 28.6124     73.357       0.        ]","[16.19431818 97.94433535 99.9967     84.78177576 81.         49.7494
 28.6124     73.357       0.        ]","[ 67.0354 100.      93.687   70.0309  81.      49.7494  28.6124  73.357
   0.    ]","[ 32.0574  95.88   100.     100.      81.      49.7494  28.6124  73.357
   0.    ]",[0.86655722 0.84016087 0.96597052 0.57745049],[0.86655722 0.84016087 0.96876097 0.57745049],[[0.63718173 0.63718173 0.63718173 0.63718173]],[0.83573991 0.84342746 0.8147639  0.57745049],45.92157055380369,33.47150707070705,103.31750000000005,36.177400000000034,-12.450063483096642,69.845992929293,57.39592944619636,67.14010000000002,-0.2711158031607306,2.0867298500108316,1.2498686075849434,1.8558575243107562,2.110568046569824,0.04099750518798828,0.17065143585205078,0.3161196708679199,51.480401963292934,12.367713380387949,0.24024119681906328,1.8524290129148713,1002,1000
161,"[ 0.40638148 99.80493882 99.98009356 86.0783492  14.         50.2314
  3.1629     49.4405      1.        ]","[5.15000000e-02 9.89540677e+01 9.99967000e+01 8.47817758e+01
 1.40000000e+01 5.02314000e+01 3.16290000e+00 4.94405000e+01
 1.00000000e+00]",[71.0365 31.9905 85.596  89.5337 14.     50.2314  3.1629 49.4405  1.    ],[48.405  31.9905 57.0015 95.4152 14.     50.2314  3.1629 49.4405  1.    ],[0.40757331 0.78675773 0.99806792 0.95980157],[0.40757331 0.78675773 0.99806792 0.92113333],[[0.91081735 0.91081735 0.91081735 0.91081735]],[[0.24260419 0.23780295 0.90852886 0.80452397]],14.542999900053303,16.31895656565655,163.91629999999998,163.99780000000004,1.7759566656032462,147.59734343434343,149.37330009994668,-0.0815000000000623,0.12211762894921954,9.04453313791912,10.271147708623666,-0.000496957886020802,1.7156338691711426,0.017369985580444336,0.011104106903076172,0.6549258232116699,98.77002264772493,154.50444453987203,1.5642847940911238,58.98050414394297,12,1000
162,"[1.42089196e+00 7.29036428e-02 2.56810367e-01 2.76928927e+01
 4.10000000e+01 9.56961000e+01 9.51209000e+01 9.17541000e+01
 0.00000000e+00]","[ 1.06102121  0.         99.9967     84.78177576 41.         95.6961
 95.1209     91.7541      0.        ]","[ 59.92    71.68   100.      35.3228  41.      95.6961  95.1209  91.7541
   0.    ]",[ 0.      0.      0.     40.231  41.     95.6961 95.1209 91.7541  0.    ],[0.00122331 0.00915128 0.96853369 0.96505956],[0.0044251  0.05439051 0.10909625 0.62724442],[0.05602193 0.05602193 0.05602193 0.05602193],[0.00147259 0.00212135 0.96228105 0.97653256],273.39828521257647,116.28254545454547,152.91720000000007,259.769,-157.115739758031,36.634654545454595,-120.4810852125764,-106.85179999999994,-0.5746771221914145,0.3150486120014889,-0.44067973988534076,-0.4113339159022052,2.127323865890503,0.020128488540649414,0.17549943923950195,0.21400880813598633,105.68721350310926,12.121542240299526,0.11469260886458053,1.2194273045165183,1002,1000
163,"[13.75245401 99.87794306 99.99749978 85.21303867 18.          1.3917
 67.8113     43.7903      0.        ]","[ 1.06102121 97.95406768 99.9967     84.80746061 18.          1.3917
 67.8113     43.7903      0.        ]","[ 58.2726 100.      91.889   51.2224  18.       1.3917  67.8113  43.7903
   0.    ]",[15.2655 77.7782 85.9585 85.0584 18.      1.3917 67.8113 43.7903  0.    ],[0.87622587 0.87223846 0.4315882  0.63604565],[0.91128407 0.92490113 0.38554627 0.46087748],[0.80008254 0.80008254 0.80008254 0.80008254],[0.77812211 0.82394325 0.51645529 0.35414251],28.663972494289624,18.302792929292934,115.16120000000001,66.47040000000004,-10.36117956499669,96.85840707070707,86.49722750571038,48.69079999999997,-0.3614704684446938,5.292001469113974,3.0176287506186443,0.7325185345657607,2.5251219272613525,0.054758310317993164,0.045699357986450195,0.10382366180419922,46.1139489622202,55.25508537800571,1.1982293128544375,2.2718844723154055,114,160
164,"[3.37525735e-01 4.31224519e-02 9.99866177e+01 8.46350757e+01
 4.60000000e+01 9.21397000e+01 8.06840000e+00 4.22140000e+01
 0.00000000e+00]","[ 1.06102121  0.          0.         84.78177576 46.         92.1397
  8.0684     42.214       0.        ]",[ 1.1974 54.402  90.5609 19.7775 46.     92.1397  8.0684 42.214   0.    ],[ 4.095   0.     32.3119 79.7775 46.     92.1397  8.0684 42.214   0.    ],[0.00478053 0.4463896  0.83063352 0.94515245],[0.00184388 0.0426878  0.9978891  0.99534081],[0.02384267 0.02384267 0.02384267 0.02384267],[0.00323255 0.08354829 0.90291232 0.8981572 ],115.67270992045223,216.27924545454545,136.45700000000005,192.00559999999993,100.60653553409321,-79.8222454545454,20.784290079547816,-55.54859999999988,0.8697516951343148,-0.36907029746098,0.1796818808329217,-0.28930718687371565,1.7198247909545898,0.015958070755004883,0.3444836139678955,0.12396931648254395,107.77147296550281,4.9924719818890155,0.04632461489588329,0.359869995134507,1002,232
165,"[37.95214072 99.83110525 99.9668508  84.29952271 54.         41.2867
  2.9162     69.616       0.        ]","[5.15000000e-02 9.79443354e+01 9.99967000e+01 8.47817758e+01
 5.40000000e+01 4.12867000e+01 2.91620000e+00 6.96160000e+01
 0.00000000e+00]",[52.56   68.346  91.889  59.1856 54.     41.2867  2.9162 69.616   0.    ],[37.32   84.9625 79.     65.3376 54.     41.2867  2.9162 69.616   0.    ],[0.25284547 0.84016087 0.95748955 0.63130598],[0.23342573 0.92006165 0.93149894 0.568777  ],[[0.83370467 0.83370467 0.83370467 0.83370467]],[0.16260749 0.78978533 0.69250691 0.39131275],53.85466197189004,17.32868888888885,133.13940000000002,108.0199,-36.52597308300119,115.81071111111117,79.28473802810998,25.119500000000016,-0.6782323339447618,6.683177928444949,1.4721982299228509,0.23254511437244446,1.7208070755004883,0.029082298278808594,0.054642677307128906,0.040648460388183594,59.170257419249054,31.49199783583783,0.5322268181580188,0.7438958409689862,138,72
166,"[4.95337778e-02 9.08455623e-04 8.96802513e+01 8.44869573e+01
 5.50000000e+01 7.08765000e+01 4.07791000e+01 2.08930000e+00
 0.00000000e+00]","[ 1.06102121  0.          0.         94.87595354 55.         70.8765
 40.7791      2.0893      0.        ]","[ 26.988  100.     100.      59.0514  55.      70.8765  40.7791   2.0893
   0.    ]",[29.511  87.9617 85.162  77.5074 55.     70.8765 40.7791  2.0893  0.    ],[0.05294979 0.09535147 0.78858274 0.92361903],[0.00965061 0.00872283 0.98831081 0.99610929],[0.17880156 0.17880156 0.17880156 0.17880156],[0.67325155 0.20126001 0.00316323 0.07138209],125.88141669218919,206.1850676767677,67.9366,78.87989999999996,80.3036509845785,-138.2484676767677,-57.94481669218919,-10.943299999999965,0.637930944016467,-0.6705066920437571,-0.4603127150521226,-0.13873369514920747,2.3807315826416016,0.028029441833496094,0.16134285926818848,0.09834456443786621,84.93681739307951,14.755729466057652,0.17372595205409616,0.6095377563279402,1002,112
167,"[13.91740222 75.89521529 74.14252942 84.90729923 63.         64.7478
 51.5217     34.3761      0.        ]","[15.19431818 75.73022424 73.74644747 84.79033737 63.         64.7478
 51.5217     34.3761      0.        ]","[ 39.666  100.      88.8683   8.0658  63.      64.7478  51.5217  34.3761
   0.    ]",[16.116  75.155  80.0523 58.0658 63.     64.7478 51.5217 34.3761  0.    ],[0.80900207 0.81009846 0.79045641 0.41687672],[0.80900207 0.80647169 0.79045641 0.41687672],[0.04510742 0.04510742 0.04510742 0.04510742],[0.75792954 0.7626564  0.59305853 0.34670692],78.97235828523992,80.92730909090909,142.7319,102.84289999999999,1.9549508056691707,61.804590909090905,63.759541714760076,39.88900000000001,0.024754874339804975,0.7637050039519191,0.8073652996972341,0.3878634305333671,1.661881446838379,0.028583049774169922,0.15685486793518066,0.07259392738342285,58.14220175833709,10.595026273109621,0.1822260931422396,0.4628095279352239,1002,120
168,"[13.9861162  99.71821661 99.97495477 85.08991015 40.         56.9993
 69.2379     38.3119      0.        ]","[ 6.06102121 97.95406768 99.9967     87.80746061 40.         56.9993
 69.2379     38.3119      0.        ]","[ 51.724  100.     100.      57.5736  40.      56.9993  69.2379  38.3119
   0.    ]","[ 15.2655  97.9435 100.      81.1026  40.      56.9993  69.2379  38.3119
   0.    ]",[0.85620211 0.86376804 0.85544264 0.58040829],[0.83792326 0.88031833 0.65476161 0.51586697],[0.66376601 0.66376601 0.66376601 0.66376601],[0.82544021 0.85082174 0.79542685 0.51586697],29.2030346748312,20.302792929292934,94.15039999999999,36.21940000000001,-8.900241745538267,73.84760707070706,64.94736532516879,57.93099999999998,-0.30477112548885166,3.637312724800512,2.2239937064192867,1.599446705356797,1.9504103660583496,0.055410146713256836,0.15501070022583008,0.06697678565979004,35.19951636568606,12.582424072769555,0.35746014070339394,0.43207846659755567,1002,152
169,"[ 3.83026594 98.17207821 99.96126591 14.0667881  39.         44.9899
 29.718      49.3579      1.        ]","[ 1.06102121 98.95406768 99.9967     84.80746061 39.         44.9899
 29.718      49.3579      1.        ]",[24.7676 17.3861 48.9393 65.364  39.     44.9899 29.718  49.3579  1.    ],[34.9786 92.8755 93.378  83.82   39.     44.9899 29.718  49.3579  1.    ],[0.96058661 0.81754439 0.97556269 0.9426234 ],[0.96058661 0.69877943 0.99959511 0.95816439],[[0.94479807 0.94479807 0.94479807 0.94479807]],[[0.96058661 0.50603673 0.9996624  0.93955209]],91.63013371470703,17.302792929292934,193.0782,64.90509999999995,-74.3273407854141,175.77540707070708,101.44806628529298,128.17310000000006,-0.8111670012054587,10.1587881094691,1.1071474216239208,1.9747770206039303,13.653205633163452,0.04578423500061035,0.008029699325561523,0.13778162002563477,298.2075736982706,1700.3383413996853,5.701861694230827,17.159001157991625,6,216
170,"[ 0.28238836 99.87423719 99.99989823 85.80398182 45.         19.574
 28.8687     76.5667      0.        ]","[5.15000000e-02 9.79540677e+01 9.99967000e+01 8.48074606e+01
 4.50000000e+01 1.95740000e+01 2.88687000e+01 7.65667000e+01
 0.00000000e+00]",[32.32   89.3439 98.4074 48.0331 45.     19.574  28.8687 76.5667  0.    ],"[ 46.645   99.3439 100.      84.9451  45.      19.574   28.8687  76.5667
   0.    ]",[0.83807943 0.9307154  0.96338087 0.63130598],[0.85634369 0.9307154  0.96338087 0.568777  ],[0.88648486 0.88648486 0.88648486 0.88648486],[0.80993448 0.81302092 0.91459262 0.568777  ],14.604271114804817,17.293271717171706,96.53559999999999,62.35600000000005,2.689000602366889,79.24232828282828,81.93132888519517,34.17959999999994,0.18412425935046925,4.582263528777091,5.610093666512309,0.5481365065109999,1.7709612846374512,0.03943157196044922,0.0020024776458740234,0.1308894157409668,44.912266911746926,884.3850458387903,19.691391832360996,65.36373377783069,0,248
171,"[ 3.82967078 99.80393601 99.99752362 84.43041135 32.         99.785
 55.1231     27.3054      0.        ]","[15.19431818 66.65236566 73.74644747 78.73896768 32.         99.785
 55.1231     27.3054      0.        ]","[ 55.872  100.     100.      47.8605  32.      99.785   55.1231  27.3054
   0.    ]","[  0.      69.0331 100.      72.4685  32.      99.785   55.1231  27.3054
   0.    ]",[0.21553377 0.40478686 0.98920059 0.93281608],[0.09514939 0.19828436 0.99635714 0.87277769],[0.09798788 0.09798788 0.09798788 0.09798788],[0.16257836 0.32057346 0.98617399 0.87543451],19.597799796792742,96.05653737373734,108.01149999999996,58.498400000000004,76.4587375769446,11.954962626262613,88.41370020320721,49.51309999999995,3.901393950838164,0.12445756377567697,4.511409501064322,0.8464009272048457,2.7556703090667725,0.05509209632873535,0.17456674575805664,0.08395242691040039,50.01934020850554,15.7857689166414,0.3155933055261914,0.48091878293220575,1002,144
172,"[7.44660860e-02 9.86344086e+01 9.99997906e+01 8.43902335e+01
 7.90000000e+01 5.64294000e+01 6.04504000e+01 8.64271000e+01
 0.00000000e+00]","[5.15000000e-02 9.79443354e+01 9.99967000e+01 8.47817758e+01
 7.90000000e+01 5.64294000e+01 6.04504000e+01 8.64271000e+01
 0.00000000e+00]","[ 51.3196 100.      96.384   84.1671  79.      56.4294  60.4504  86.4271
   0.    ]",[28.8696 93.4221 86.96   85.1041 79.     56.4294 60.4504 86.4271  0.    ],[0.72459867 0.92208952 0.93004107 0.57745049],[0.72459867 0.92208952 0.93004107 0.57745049],[[0.56206026 0.56206026 0.56206026 0.56206026]],[0.69157348 0.83392118 0.85855275 0.47292489],17.05003335652026,17.32868888888885,70.76850000000002,63.383399999999995,0.27865553236858887,53.43981111111117,53.71846664347976,7.385100000000023,0.01634340100936082,3.0838923506426825,3.1506370410082973,0.11651473414174726,1.707319974899292,0.021935224533081055,0.14844202995300293,0.03461623191833496,77.83462495788181,11.501594093262085,0.14776963465149187,0.23319697210617865,1002,64
173,"[ 1.58369615 38.33945263 99.92998242 18.92726386 95.         64.2645
 38.9327     12.9535      1.        ]","[ 1.06102121 73.74968889 99.9967     41.9102     95.         64.2645
 38.9327     12.9535      1.        ]",[60.0692 95.079  19.8904 53.7248 95.     64.2645 38.9327 12.9535  1.    ],"[ 36.927   99.182  100.     100.      95.      64.2645  38.9327  12.9535
   1.    ]",[0.95036504 0.82134405 0.80902493 0.83895368],[0.95026077 0.81431382 0.98608482 0.9095647 ],[[0.87830927 0.87830927 0.87830927 0.87830927]],[[0.95026077 0.663624   0.9965983  0.93765132]],144.38699724216866,85.4044323232323,191.375,37.745000000000005,-58.98256491893636,105.9705676767677,46.98800275783134,153.63,-0.40850330047386235,1.2408087589142707,0.3254309851670518,4.070207974566167,13.657692432403564,0.7152557373046875,0.00989985466003418,0.21708965301513672,19.094838,1379.5851455819666,72.24911494834188,21.928569708354406,12,328
174,"[ 8.26262376 99.8608133  99.99571251 85.04837651  7.         53.3481
 39.1025     54.4695      0.        ]","[ 3.06102121 97.95406768 99.9967     87.80746061  7.         53.3481
 39.1025     54.4695      0.        ]",[17.058  83.774  90.471  20.0555  7.     53.3481 39.1025 54.4695  0.    ],[10.6005 56.8685 89.0355 85.0555  7.     53.3481 39.1025 54.4695  0.    ],[0.62707773 0.82156875 0.7392562  0.41891488],[0.59350148 0.85817239 0.43135029 0.26070992],[0.01371142 0.01371142 0.01371142 0.01371142],[0.30997643 0.7577768  0.55448931 0.18447007],23.35772144454438,17.302792929292934,122.7575,79.64100000000002,-6.054928515251447,105.45470707070706,99.39977855545561,43.116499999999974,-0.2592259921254299,6.094663878926533,4.255542596115351,0.5413857184113705,2.0027520656585693,0.044257164001464844,0.36675381660461426,0.11020016670227051,45.25260736526817,5.460753167342423,0.12067267468732874,0.30047449191530523,1002,168
175,"[ 0.44751648 74.78225592 99.8853333  14.0645469  59.         30.7398
 83.1078     56.0603      1.        ]","[ 1.06102121 98.95406768 99.9967     84.80746061 59.         30.7398
 83.1078     56.0603      1.        ]",[13.8526 77.882  87.3713 32.8722 59.     30.7398 83.1078 56.0603  1.    ],"[  0.      80.     100.     100.      59.      30.7398  83.1078  56.0603
   1.    ]",[0.96058661 0.80287826 0.93698716 0.91930974],[0.96058661 0.71282541 0.99948514 0.95993041],[[0.99005058 0.99005058 0.99005058 0.99005058]],[[0.96058661 0.72855324 0.98982728 0.95496591]],111.71538036681102,17.302792929292934,105.00169999999997,20.0,-94.41258743751808,87.69890707070704,-6.713680366811047,85.00169999999997,-0.8451171819629472,5.068482725828401,-0.060096294214521444,4.250084999999999,13.020482301712036,0.06289172172546387,0.0036258697509765625,0.23937010765075684,207.03014553408622,3590.9955944239873,17.345278800631245,66.0172935297212,0,1000
176,"[13.86933044 98.17862894 99.99980848 84.60619958 77.         81.2872
 20.7674     37.8286      0.        ]","[5.15000000e-02 9.08762091e+01 9.99967000e+01 8.47817758e+01
 7.70000000e+01 8.12872000e+01 2.07674000e+01 3.78286000e+01
 0.00000000e+00]","[ 31.0268 100.      96.384   42.5808  77.      81.2872  20.7674  37.8286
   0.    ]","[ 38.781   99.8391 100.      64.1128  77.      81.2872  20.7674  37.8286
   0.    ]",[0.62984173 0.8392712  0.90872908 0.4590228 ],[0.62984173 0.90335944 0.78768855 0.4590228 ],[0.41089094 0.41089094 0.41089094 0.41089094],[0.53227688 0.8089679  0.77107185 0.38646044],31.08469345008359,24.396815151515113,92.06199999999995,74.82910000000004,-6.687878298568478,67.66518484848484,60.977306549916364,17.232899999999916,-0.215150209195661,2.7735253322310243,1.9616505675963931,0.23029676957226408,1.7431552410125732,0.03982853889465332,0.2553248405456543,0.07278275489807129,43.76648728247921,6.827205834290464,0.15599163328384272,0.28505943543341644,1002,136
177,"[6.23923080e-02 3.27748380e-02 9.99999778e+01 8.50044128e+01
 5.10000000e+01 9.07071000e+01 3.98179000e+01 8.90227000e+01
 0.00000000e+00]","[ 1.06102121  0.          0.         56.54205051 51.         90.7071
 39.8179     89.0227      0.        ]",[52.56   65.008  88.8365  8.9758 51.     90.7071 39.8179 89.0227  0.    ],"[  0.      67.531  100.      33.9758  51.      90.7071  39.8179  89.0227
   0.    ]",[0.01231012 0.4976689  0.84960419 0.93827438],[0.00287943 0.05894777 0.99808264 0.99500081],[0.00525163 0.00525163 0.00525163 0.00525163],[0.1521052  0.87389318 0.07014575 0.19848751],115.02522685096648,244.5189707070707,189.73970000000003,98.4932,129.49374385610423,-54.77927070707068,74.71447314903355,91.24650000000003,1.1257855985268694,-0.2240287146173834,0.6495485833367498,0.926424362291001,1.978346586227417,0.015859365463256836,0.04842042922973633,0.09361124038696289,124.74311099084473,40.857683785513814,0.32753459057560685,1.9333005071643115,126,112
178,"[ 0.7588725  75.87651012 89.63821719 93.09879439 49.         84.1291
 64.7841      5.703       1.        ]","[ 1.06102121 90.87620909 99.9967     84.78177576 49.         84.1291
 64.7841      5.703       1.        ]",[ 7.1742 94.7747 89.0009 54.0476 49.     84.1291 64.7841  5.703   1.    ],"[  0.      92.7897 100.      84.0476  49.      84.1291  64.7841   5.703
   1.    ]",[0.80459224 0.53672371 0.6637311  0.56931754],[0.84844623 0.52276465 0.48860562 0.66598111],[[0.95859545 0.95859545 0.95859545 0.95859545]],[[0.84844623 0.55067324 0.44103143 0.66598111]],42.14535080400162,25.4063363636364,69.351,23.16270000000003,-16.739014440365224,43.9446636363636,27.205649195998376,46.18829999999997,-0.3971734514255339,1.7296733778295068,0.6455195810925662,1.9940810009195782,1.660477876663208,0.050627708435058594,0.0020024776458740234,0.07411885261535645,32.7978083146533,829.2116918680796,25.282533634956543,37.01357304441005,0,144
